length,width,contrast,dissimilarity,homogenity,energy,correlation,ASM,R,G,B,H,S,V,grey,l,A,V,roundness,solidity,sf1,sf2,sf3,Area,category
0.960056548,0.246168346,146.8886478,5.763007014,0.405912978,0.14117761,0.894793225,0.020275216,144,116,119,126,63,149,127.398961,133,143,119,1.968786257,0.000143983,5.660292531,1.451357059,0.914237981,0.169612532,128
1.029979363,0.266091655,154.9495732,5.836627263,0.424356204,0.168526898,0.886361913,0.028749416,144,114,121,120,68,148,125.8181658,131,143,121,1.934917419,0.000142353,5.049103729,1.304418726,0.948166911,0.203992514,128
0.951222665,0.250819902,206.7001952,6.214686705,0.423102387,0.172921068,0.903525715,0.030340758,140,112,118,139,60,144,124.0081385,129,143,118,2.075091179,0.000134815,5.626604913,1.483632112,0.902655284,0.169058016,128
0.907637509,0.278962067,150.6722118,5.440212584,0.426664,0.163069249,0.905597829,0.026913735,142,114,119,125,62,147,125.9719481,131,143,119,1.876333552,0.000139959,5.183882164,1.593264346,0.880907019,0.175088376,128
1.024301649,0.249285814,165.3938189,6.160418434,0.393982735,0.154621937,0.891865615,0.024248269,142,114,119,126,62,147,125.7412987,131,143,119,2.00903789,0.000141945,5.311861928,1.292755727,0.962024209,0.192832883,128
0.995983085,0.245921749,167.3499486,6.037153566,0.40819117,0.15847602,0.909738508,0.025469089,142,114,119,128,62,147,125.8622449,131,143,119,2.453844729,0.000133937,6.137995716,1.515554498,0.843930772,0.162265197,128
0.959094823,0.233625662,197.4606044,6.139915214,0.430929066,0.167275096,0.891943652,0.028425536,142,114,119,129,63,147,126.0610229,131,143,119,2.070214446,0.000137068,6.06082392,1.476354545,0.899659419,0.158244957,128
1.06975961,0.282810012,178.6908957,6.563308886,0.382546443,0.147423836,0.895533537,0.022084455,141,111,121,117,67,145,123.1724868,128,143,121,1.892787732,0.000143247,4.738539114,1.252717237,0.950585299,0.225757261,128
1.084631298,0.269806326,192.7504191,6.513140039,0.396981596,0.153880752,0.89828225,0.023960294,140,111,120,117,68,144,122.3132275,127,143,120,1.975879442,0.00013745,5.162644584,1.284228264,0.914546911,0.210092188,128
0.995983085,0.233625662,156.9070373,5.744958086,0.410839228,0.151120369,0.894922345,0.023164325,142,115,118,125,60,147,126.6536155,132,143,118,2.008247046,0.000133824,5.999602493,1.407314165,0.908839766,0.166008179,128
0.984673307,0.283093576,185.6452913,6.514122258,0.359716056,0.11441701,0.906873538,0.013300636,135,109,118,118,68,143,119.9074074,125,143,118,1.794599707,0.000138255,4.805778685,1.381661372,0.936346438,0.204893602,128
1.038999427,0.2803446,186.4883616,6.425369542,0.394705353,0.149702341,0.895053767,0.022844376,143,113,121,121,65,146,124.7202822,130,144,121,2.253261421,0.000130404,5.311709684,1.433214582,0.855468096,0.195605462,128
0.946861199,0.248075193,176.4308377,5.996459422,0.409567054,0.150339396,0.905188818,0.022961267,141,113,118,132,61,145,124.9601732,130,143,118,2.441667266,0.000136664,5.952229416,1.559468765,0.862714987,0.159076731,128
0.896708735,0.270240989,135.729089,5.091979627,0.447582575,0.190799228,0.913597575,0.036734874,144,115,120,121,66,149,126.6396537,132,143,120,1.805319993,0.000137814,5.099257751,1.53676261,0.924426013,0.175850835,128
0.938488165,0.269305336,148.8867481,5.544501619,0.417394012,0.157438388,0.904365968,0.025255217,143,113,120,122,64,146,125.4729004,131,143,120,1.783243118,0.000139626,4.833833902,1.387100353,0.978573973,0.194149858,128
0.934427988,0.266687115,139.6055994,5.477630443,0.40756514,0.147021816,0.888913872,0.021876831,143,116,118,123,62,149,127.3178131,133,143,118,1.851033922,0.00013852,5.315848812,1.517151026,0.898577811,0.175781521,128
1.056170985,0.243198771,173.5525927,6.326975691,0.397754367,0.139041221,0.886478997,0.019705624,143,114,120,127,63,147,125.9631169,131,144,120,2.143048309,0.000145111,5.719736787,1.317052804,0.91578373,0.184653774,128
0.945574493,0.257058184,178.9616321,6.107720585,0.406593494,0.148949229,0.904610413,0.022551053,140,112,119,126,63,145,123.7665801,129,143,119,2.000677264,0.000133587,5.308094632,1.44302662,0.93359873,0.178138213,128
0.954926112,0.234704708,184.4367609,5.758458215,0.431824589,0.161757851,0.900124441,0.026615767,142,114,119,125,64,147,125.4813853,131,144,119,1.986384443,0.000136069,6.026561251,1.481226954,0.900614568,0.158452901,128
0.887525332,0.25147887,146.976827,5.501120472,0.423463504,0.164226755,0.894714093,0.027286156,144,116,119,124,64,149,127.5044156,133,143,119,1.824747111,0.000141935,5.232663655,1.482666797,0.968068354,0.169612532,128
0.996356886,0.25465012,176.3898309,6.174874407,0.406302775,0.152167067,0.886631579,0.023548331,144,115,120,122,65,149,126.9485714,132,143,120,2.030996335,0.000137941,5.518019498,1.410302218,0.906573933,0.18056422,128
0.946798735,0.233625662,152.5795575,5.560203926,0.404562697,0.142464085,0.888210651,0.020557976,143,115,118,125,63,149,127.0621645,132,143,118,2.039310297,0.000142483,6.057412574,1.49468622,0.900166079,0.156304152,128
0.984472109,0.240346988,180.9594874,6.016045746,0.422480225,0.150640505,0.889666758,0.023141978,145,116,119,126,62,149,128.2349784,133,143,119,2.131618456,0.000137478,6.259576519,1.528200088,0.846733429,0.157274555,128
0.909910473,0.221329574,164.6521956,5.687179051,0.403638742,0.142876981,0.890228803,0.020689401,143,115,118,127,62,149,127.1295238,132,143,118,2.165393233,0.000138282,6.586692621,1.602168475,0.873823052,0.138143758,128
0.994340285,0.289979435,165.0939172,5.788629571,0.40902508,0.151227216,0.907220142,0.023240479,142,111,122,118,70,145,123.2606061,128,144,122,1.821405601,0.000141875,4.899367242,1.428802359,0.896650407,0.202952797,128
1.012737832,0.254936601,175.1392485,6.085184575,0.424180949,0.173347316,0.89088662,0.030395106,143,114,120,122,65,148,125.9082251,131,143,120,1.989706012,0.000138315,5.530192543,1.39211595,0.90356188,0.183128856,128
0.94584346,0.270240989,153.3186974,5.684468097,0.394345133,0.134649561,0.900392848,0.018450837,142,113,120,119,66,147,125.0808658,130,143,120,1.9252389,0.000133318,5.176662972,1.479046563,0.910603324,0.182712969,128
0.935129357,0.220423317,154.3305807,5.485316241,0.43599344,0.173030193,0.890776172,0.030293791,145,117,119,127,61,149,128.4419048,134,143,119,2.037943251,0.00013792,6.307204877,1.48669808,0.916296171,0.148263672,128
0.93354056,0.245668568,179.3325562,5.963017701,0.412167423,0.146943462,0.91195242,0.021931957,140,112,119,126,63,144,123.5893654,129,143,119,1.844343729,0.000135934,5.563068839,1.463965484,0.932108169,0.167810356,128
1.008757282,0.232034623,171.3123226,5.911155478,0.426814005,0.163739067,0.886045982,0.027282551,144,116,120,126,62,148,127.5412987,133,143,120,2.061225496,0.00014113,5.998904081,1.379869541,0.915178128,0.168156928,128
1.016936117,0.287196319,178.4326138,6.478791138,0.380681911,0.135853634,0.895918275,0.018782236,141,111,120,117,67,145,123.1703896,128,143,120,1.867738135,0.000135937,4.84202553,1.367452571,0.916061011,0.210022874,128
1.034626565,0.244473695,189.5182703,6.675761266,0.376549841,0.128069867,0.898099755,0.016811713,141,113,119,127,62,146,124.8431818,130,143,119,2.086659597,0.000137766,5.497811215,1.299087294,0.94778184,0.188188813,128
1.021611257,0.246171387,235.4704445,6.800023226,0.404682216,0.154177791,0.902230424,0.024111377,136,109,118,133,64,142,120.6973776,125,143,118,1.964030346,0.000139288,5.367365479,1.293341079,0.964121131,0.190337562,128
0.995983085,0.233625662,169.1946123,5.815934438,0.430155998,0.163391273,0.888528933,0.027098193,143,115,119,124,64,149,127.1557692,132,143,119,2.171240985,0.000139056,6.304979364,1.478945777,0.864820805,0.157967699,128
0.97139091,0.233625662,167.1851411,5.984942095,0.409758536,0.148193591,0.89442353,0.022325236,143,114,119,126,64,147,126.0543723,131,143,119,1.995390551,0.000143496,5.727117557,1.37740802,0.952080566,0.169612532,128
0.946810466,0.270517276,172.7546796,5.734765696,0.423720456,0.164095076,0.905904873,0.027314252,141,113,120,126,64,146,124.7003497,130,143,120,1.760029019,0.000139223,5.294432011,1.51269486,0.889438578,0.178831358,128
0.997810725,0.252983378,140.2921693,5.405026096,0.415390623,0.150877332,0.888248651,0.023017003,144,115,120,122,64,148,126.738986,132,143,120,1.934222088,0.000141632,5.45074416,1.381973192,0.923809783,0.183059541,128
0.910834133,0.283097095,161.525047,5.891040007,0.403882918,0.147284027,0.899418704,0.022064641,143,114,120,121,64,147,125.6931818,131,143,120,1.698824816,0.000138892,4.985054641,1.549408875,0.902661682,0.182712969,128
1.021611257,0.246171387,165.0197648,6.293482508,0.374828251,0.12750481,0.896476824,0.016587098,145,115,120,124,66,149,127.2674825,133,144,120,2.127798903,0.000142784,5.570213758,1.342220183,0.929011112,0.183406114,128
1.008291665,0.245924796,173.065895,5.945552477,0.404965496,0.140567747,0.891498226,0.020112308,143,114,120,125,66,148,125.8758741,131,143,120,2.10770605,0.000133306,6.114595985,1.491364874,0.847149885,0.164899147,128
0.957022184,0.255708071,160.2790548,5.536778533,0.420389741,0.158374937,0.896986061,0.02546142,142,114,120,121,65,148,125.5484266,131,143,120,1.930639895,0.000138575,5.366093682,1.433773937,0.928384021,0.178346157,128
1.046228396,0.270788526,176.7005332,6.095951459,0.412683206,0.159603943,0.883994218,0.02596796,144,113,121,119,67,147,125.4330736,131,144,121,1.918125645,0.000138308,4.996337989,1.293169832,0.941560597,0.209399043,128
1.033919826,0.258479957,174.9897273,5.9371518,0.430460282,0.182197533,0.904109199,0.033518501,141,112,120,120,67,146,123.6365385,129,143,120,1.889038122,0.000140502,5.099610713,1.274902678,0.966421196,0.202744853,128
0.924772754,0.272085166,179.3668515,6.358729188,0.389803795,0.129100798,0.907128578,0.017037388,140,112,119,127,62,144,123.3732517,128,143,119,1.822891444,0.000142152,4.792276052,1.409975824,0.976975451,0.192971512,128
1.020587905,0.209036077,192.4579265,6.098443614,0.401004285,0.136783037,0.895697967,0.019031317,141,113,118,128,63,146,124.922028,130,143,118,2.138150213,0.000140976,6.810370814,1.394895227,0.894825472,0.149857905,128
1.061315634,0.26880627,191.6546447,6.328478748,0.377696564,0.121112653,0.900475847,0.014919007,137,110,119,124,65,143,121.1984416,126,143,119,2.006603313,0.000138312,5.013621694,1.26983237,0.945234115,0.211686421,128
0.946810466,0.270517276,134.5216935,5.311125268,0.417805985,0.15373688,0.873083069,0.024041599,145,117,120,118,64,150,128.3367133,134,143,120,1.798354811,0.000138217,5.093077774,1.455165078,0.924602428,0.185901435,128
1.073220862,0.291651696,149.1694373,5.858420391,0.399157522,0.142683492,0.888027344,0.020770826,144,114,121,118,64,147,125.9124126,131,143,121,1.843479416,0.000141799,4.807003221,1.306320714,0.908639105,0.223261939,128
0.817451531,0.272936428,134.6525992,5.095105772,0.420404455,0.155440511,0.892367557,0.024493203,144,117,118,124,63,151,128.2634615,134,143,118,1.671906603,0.000138814,5.241499218,1.750068378,0.890457742,0.15595758,128
0.912524584,0.267669094,132.7072887,5.394523003,0.4100125,0.151293276,0.90951999,0.023178143,143,114,119,122,66,149,126.0825974,131,143,119,1.762974465,0.000140616,5.026724771,1.474479579,0.946775492,0.181534623,128
1.026739729,0.270764687,164.9958637,6.012822617,0.414149206,0.163980272,0.905870185,0.027200168,142,112,120,121,65,145,124.2,129,143,120,1.900646418,0.000214938,5.100817519,1.345152252,0.922355906,0.201289249,128
0.945756384,0.258379252,201.4956991,6.292738512,0.410673695,0.153767043,0.906449766,0.023975885,139,111,119,128,64,143,122.490035,127,143,119,1.867462004,0.000137384,5.376054908,1.468730284,0.917083779,0.17592015,128
0.979856042,0.276453546,145.012822,5.507153447,0.418820589,0.161869147,0.911798604,0.026430194,142,112,121,119,68,146,123.9486014,129,143,121,1.825746475,0.000141181,4.82141307,1.360298535,0.955726962,0.203230055,128
0.860711896,0.2336218,144.2022401,5.239205846,0.447691039,0.165790655,0.899360888,0.027851377,145,116,119,129,60,148,128.1956294,133,143,119,1.813533887,0.000139435,5.978570305,1.622754797,0.912052076,0.143966175,128
0.848416012,0.2336218,167.6957354,5.590495355,0.438083988,0.163693028,0.897051471,0.027217239,144,116,118,134,59,148,127.6694056,133,143,118,1.925042861,0.000141493,6.351892995,1.749071984,0.858447625,0.133569003,128
0.939708018,0.222190424,165.6648455,5.756777146,0.4395432,0.169437504,0.887726753,0.029112675,144,115,119,129,62,148,127.483042,133,143,119,2.102813179,0.000141784,6.156751849,1.4557408,0.931222277,0.152630485,128
0.992590864,0.259350008,193.0769082,6.580878506,0.389323844,0.141822931,0.901717023,0.020518057,140,111,119,130,63,144,123.2585664,128,143,119,2.145987491,0.000133963,5.363336478,1.401364259,0.9158177,0.185069661,128
0.946810466,0.245924796,141.0710213,5.523654744,0.43141315,0.15685255,0.876229398,0.024949119,146,117,119,125,61,150,128.9729021,134,143,119,1.993940202,0.000145605,5.593625958,1.452889859,0.926050352,0.16926596,128
0.971374854,0.258213569,166.7746492,6.011902647,0.413989801,0.160058659,0.903543476,0.02594413,142,113,119,128,62,145,124.7255245,130,143,119,1.939848004,0.000142086,5.412910397,1.438874916,0.911423968,0.179455188,128
0.979718329,0.241662081,171.5360465,5.874791368,0.435119828,0.17586062,0.889456972,0.031269677,144,115,120,125,64,149,127.1304196,132,143,120,2.143369555,0.00013531,6.081926132,1.500197435,0.866723738,0.161086851,128
0.942251723,0.270961738,134.9906169,5.422002922,0.425573708,0.164636338,0.882030224,0.027463687,146,118,119,126,60,150,129.3835664,135,143,119,2.197137546,0.000128212,5.970077125,1.716805003,0.787485258,0.15782907,128
0.959106706,0.245924796,183.206636,6.237969573,0.413308086,0.156928897,0.896761548,0.024997217,142,113,119,127,63,146,125.0966783,130,143,119,1.880697938,0.000140202,5.543682869,1.421457146,0.934393147,0.173008942,128
0.984665221,0.258474621,165.7820418,5.761437403,0.416433911,0.162094066,0.893127903,0.026709721,143,115,120,121,63,148,126.3695804,132,143,120,1.898773062,0.00013611,5.364714936,1.408237671,0.918683226,0.183544742,128
0.973299372,0.268599553,161.1135221,6.016382899,0.404054075,0.156863333,0.907847564,0.024905305,141,113,120,123,63,145,124.1075175,129,143,120,1.90967837,0.000136287,5.134109706,1.416850368,0.923761616,0.189575102,128
1.020026153,0.244714775,179.7603852,6.21481214,0.407992044,0.146666249,0.886386068,0.021863852,143,114,120,123,65,148,125.763986,131,143,120,2.023099115,0.000136146,5.591153994,1.3413754,0.93104077,0.182435711,128
1.026506652,0.229021383,204.6024104,6.412028381,0.420192268,0.165672652,0.885915952,0.027871888,142,114,119,129,61,146,125.3763986,130,143,119,2.156038198,0.000142401,6.12972329,1.36758754,0.907430641,0.167463783,128
0.958393234,0.280516869,193.1717109,6.204425502,0.415419232,0.155256513,0.903557764,0.024403508,140,111,119,124,64,144,122.9902098,128,143,119,1.813180263,0.000137902,5.2038913,1.523152756,0.87265613,0.184168573,128
0.959106706,0.209036077,177.7625022,5.904919616,0.429835019,0.155834477,0.880339354,0.024644959,145,116,119,128,62,148,127.743007,133,144,119,2.161807054,0.000137452,6.579663548,1.434029235,0.926201352,0.145768351,128
0.977599814,0.257744729,185.014822,6.09071163,0.418118621,0.154430154,0.90095298,0.024180095,141,112,120,125,64,144,123.518007,128,143,120,2.093466191,0.00013342,5.451810019,1.437372712,0.906566856,0.179316559,128
1.032854275,0.245917685,158.8978819,6.09903751,0.401374928,0.152974924,0.898548915,0.023800565,144,114,120,127,65,147,126.3052448,131,144,120,2.086519142,0.000143405,5.838945387,1.390225092,0.887168614,0.176890552,128
0.979507162,0.269289546,167.834739,5.744970346,0.410451554,0.149934381,0.913623828,0.02273082,140,111,120,120,66,144,122.4811189,128,143,120,1.83100912,0.000138933,5.146157986,1.41479981,0.919237504,0.190337562,128
1.005212291,0.271647331,166.783046,6.090229539,0.372345971,0.121632349,0.906589115,0.015018845,139,111,119,123,65,144,122.3617133,128,143,119,1.973669469,0.000133172,5.212867623,1.408718925,0.899597425,0.192832883,128
0.967560558,0.27005051,135.6226364,5.391523308,0.411416028,0.143168637,0.897745033,0.020862438,144,115,121,120,66,148,126.4153846,132,143,121,1.911460902,0.000138469,5.362657,1.496741724,0.879640712,0.180425591,128
0.909895433,0.270509453,149.8255736,5.532254114,0.427023268,0.170182961,0.89091285,0.029261969,144,116,120,123,64,149,127.304021,133,143,120,1.765335337,0.000140809,5.211219297,1.549281413,0.903667259,0.174603175,128
1.061778434,0.267466935,184.4029299,6.301260496,0.396884655,0.141254988,0.891619161,0.020376438,142,112,120,122,65,145,124.2958042,130,143,120,2.136674384,0.000137445,5.498304908,1.385048624,0.866226414,0.193110141,128
1.062254189,0.287016944,192.5005207,6.349183996,0.408411924,0.160702459,0.889249364,0.026231663,141,111,122,118,69,145,123.009965,128,143,122,1.961572665,0.000139338,4.871309977,1.31620898,0.911123066,0.218063353,128
1.009311069,0.246173431,169.8651947,5.971336376,0.414965979,0.151892312,0.875071864,0.023463979,144,115,120,121,65,149,127.1047203,133,143,120,1.941638659,0.000140222,5.513567131,1.344772471,0.938548018,0.183059541,128
0.94679091,0.233623731,163.6502973,5.924330528,0.422826258,0.164810694,0.89151522,0.027462327,144,115,120,126,64,148,126.8545455,132,143,120,1.929302712,0.000145455,5.479082416,1.351981375,0.995188971,0.172800998,128
0.996299393,0.282071678,167.3308212,5.972993662,0.409197221,0.144471348,0.900668941,0.021100538,141,112,122,120,69,145,123.313986,129,143,122,1.876752351,0.000140946,4.725053037,1.33775414,0.955793723,0.210854648,128
1.030337536,0.246224913,230.7324747,6.487751791,0.421911235,0.146852133,0.897527411,0.021897963,140,111,119,130,63,143,122.9270979,128,143,119,2.181762785,0.000138399,6.18588416,1.478271667,0.836366382,0.166562695,128
0.960048591,0.270782936,220.154031,6.566367004,0.397964359,0.138670891,0.905067317,0.019689562,139,110,119,130,63,142,122.2295455,127,143,119,1.801356528,0.000134715,5.158518071,1.454966636,0.911977438,0.186109378,128
1.021619741,0.246173431,197.8861076,6.490995446,0.408018994,0.149528121,0.886556046,0.022805194,142,114,118,132,63,147,125.5307692,131,143,118,2.032902206,0.000142496,5.881447725,1.417216319,0.879842472,0.173702086,128
